energy	placeholder	imax	itotal	ibackground
300.0	0.0	0.010148748688969965	0.31014874868896997	0.3
300.4008016032064	0.0	-0.002548814150694073	0.29825278905571867	0.30080160320641275
300.80160320641284	0.0	0.013172277129815148	0.31477548354264084	0.3016032064128257
301.2024048096192	0.0	0.03068116677442541	0.33308597639366383	0.30240480961923843
301.60320641282567	0.0	-0.004460405241460313	0.298746007584191	0.3032064128256513
302.00400801603206	0.0	-0.004457954393132275	0.29955006163893183	0.3040080160320641
302.40480961923845	0.0	0.03181119400608262	0.3366208132445595	0.3048096192384769
302.8056112224449	0.0	0.015577816271142067	0.3211890387160319	0.3056112224448898
303.2064128256513	0.0	-0.009158150397485985	0.2972546752538166	0.30641282565130257
303.60721442885773	0.0	0.011084786080451985	0.31829921493816743	0.30721442885771544
304.0080160320641	0.0	-0.009032487877277545	0.2989835441868507	0.30801603206412825
304.40881763527057	0.0	-0.009076414795790664	0.29974122047475044	0.3088176352705411
304.80961923847696	0.0	0.005079774189473493	0.31469901266642736	0.3096192384769539
305.21042084168334	0.0	-0.038022692790802504	0.2723981488925642	0.3104208416833667
305.6112224448898	0.0	-0.03425302564951884	0.27696941924026075	0.31122244488977957
306.0120240480962	0.0	-0.010997964421716975	0.30102608367447536	0.31202404809619233
306.4128256513026	0.0	-0.020006344089691187	0.29281930721291405	0.31282565130260526
306.813627254509	0.0	0.006537754860207082	0.3201650093692251	0.313627254509018
307.2144288577154	0.0	-0.017905104908664746	0.296523752806766	0.3144288577154308
307.61523046092185	0.0	-0.027988089745147254	0.28724237117669643	0.3152304609218437
308.01603206412824	0.0	0.029573607430356707	0.34560567155861316	0.31603206412825646
308.4168336673347	0.0	-0.004252205271987591	0.3125814620626817	0.31683366733466933
308.8176352705411	0.0	0.0016166152789468778	0.319251885820029	0.31763527054108215
309.2184368737475	0.0	-0.028226139461873398	0.2902107342856216	0.318436873747495
309.6192384769539	0.0	-0.010616013630361031	0.3086224633235468	0.31923847695390783
310.0200400801603	0.0	0.0024929536867584656	0.32253303384707904	0.3200400801603206
310.42084168336675	0.0	-0.022742463250570534	0.2980992201161629	0.32084168336673347
310.82164328657313	0.0	0.007794321406080387	0.32943760797922667	0.3216432865731463
311.2224448897796	0.0	-0.01172941269320928	0.3107154770863499	0.32244488977955915
311.62324649298597	0.0	-0.0055474654847858665	0.31769902750118606	0.3232464929859719
312.02404809619236	0.0	-0.011744624945150975	0.31230347124723373	0.3240480961923847
312.4248496993988	0.0	0.03733821923116194	0.3621879186299595	0.3248496993987976
312.8256513026052	0.0	2.5910840836863055e-05	0.3256772134460472	0.32565130260521036
313.22645290581164	0.0	-0.020855110765879203	0.3055977950457441	0.3264529058116233
313.62725450901803	0.0	0.016753312377020546	0.3440078213950566	0.32725450901803604
314.0280561122245	0.0	-0.02411109750551843	0.30394501471893054	0.32805611222444897
314.42885771543087	0.0	0.0044864650165007194	0.33334418044736247	0.32885771543086173
314.82965931863725	0.0	-0.038880734214506975	0.2907785844227675	0.3296593186372745
315.2304609218437	0.0	-0.026247518747951875	0.3042134030957355	0.3304609218436874
315.6312625250501	0.0	0.004257021067284205	0.3355195461173844	0.3312625250501002
316.03206412825654	0.0	0.015092783593257083	0.34715691184977016	0.33206412825651305
316.4328657314629	0.0	0.0037545361939547756	0.33662026765688063	0.33286573146292586
316.8336673346693	0.0	-0.001982012117104411	0.3316853225522342	0.3336673346693386
317.23446893787576	0.0	-0.005687271544636025	0.32878166633111544	0.3344689378757515
317.63527054108215	0.0	-0.02923172119203119	0.3060388198901331	0.3352705410821643
318.0360721442886	0.0	-0.014054180312107577	0.3220179639764696	0.3360721442885772
318.436873747495	0.0	-0.00886601570350183	0.3280077317914881	0.33687374749498994
318.8376753507014	0.0	0.021493332394716295	0.35916868309611905	0.33767535070140275
319.2384769539078	0.0	0.007227455836266381	0.345704409744082	0.3384769539078156
319.6392785571142	0.0	-0.03490143509103583	0.30437712202319256	0.3392785571142284
320.04008016032066	0.0	0.006845403002579871	0.34692556332322116	0.3400801603206413
320.44088176352705	0.0	-0.007333486882176061	0.333548276644878	0.34088176352705407
320.8416833667335	0.0	-0.013165764712140973	0.328517602021326	0.341683366733467
321.2424849699399	0.0	0.012610801097960898	0.3550957710378407	0.34248496993987976
321.64328657314627	0.0	0.021001951322359897	0.3642885244686524	0.3432865731462925
322.0440881763527	0.0	0.019012336459106497	0.36310051281181194	0.34408817635270544
322.4448897795591	0.0	-0.016392753334855195	0.328497026224263	0.3448897795591182
322.84569138276555	0.0	-0.005787695221688197	0.33990368754384287	0.3456913827655311
323.24649298597194	0.0	0.00702687053815504	0.35351985651009893	0.3464929859719439
323.6472945891784	0.0	0.019917650926739732	0.3672122401050965	0.34729458917835676
324.0480961923848	0.0	-0.00917149055127248	0.33892470183349704	0.3480961923847695
324.44889779559117	0.0	-0.003295837591299713	0.34560195799988264	0.34889779559118234
324.8496993987976	0.0	-0.02170390523561226	0.32799549356198293	0.3496993987975952
325.250501002004	0.0	-0.02349577863062661	0.32700522337338134	0.35050100200400797
325.65130260521045	0.0	0.0166845400370338	0.3679871452474547	0.3513026052104209
326.05210420841684	0.0	0.027564606951694357	0.37966881536852803	0.35210420841683365
326.4529058116232	0.0	-0.0009944971886834163	0.35191131443456297	0.3529058116232464
326.85370741482967	0.0	0.02052238125465355	0.3742297960843129	0.35370741482965934
327.25450901803606	0.0	0.0076905842678885675	0.36219960230396064	0.3545090180360721
327.6553106212425	0.0	-0.01243826510428083	0.3428723561382042	0.355310621242485
328.0561122244489	0.0	0.007698437518193807	0.3638106619670916	0.3561122244488978
328.4569138276553	0.0	0.031237784924146087	0.38815161257945663	0.35691382765531054
328.85771543086173	0.0	-0.00023280254304490326	0.35748262831867855	0.35771543086172347
329.2585170340681	0.0	0.03178339627703175	0.390300430345168	0.35851703406813623
329.65931863727457	0.0	-0.05189742976819907	0.30742120750635005	0.3593186372745491
330.06012024048096	0.0	0.01694261987908546	0.3770628603600474	0.3601202404809619
330.4609218436874	0.0	0.0022527611992494267	0.36317460488662423	0.3609218436873748
330.8617234468938	0.0	-0.0054609201750778595	0.35626252671870967	0.36172344689378755
331.2625250501002	0.0	0.0023620108722101317	0.36488706097241047	0.36252505010020036
331.6633266533066	0.0	-0.039216848219447646	0.3241098050871656	0.36332665330661323
332.064128256513	0.0	-0.003851001840087593	0.3602772546729385	0.36412825651302605
332.46492985971946	0.0	0.007692769373775522	0.3726226290932144	0.3649298597194389
332.86573146292585	0.0	0.030116662306383567	0.3958481252322352	0.3657314629258517
333.2665330661323	0.0	-0.009798172589382571	0.35673489354288196	0.36653306613226455
333.6673346693387	0.0	-0.015593997359382746	0.3517406719792946	0.36733466933867737
334.0681362725451	0.0	-0.009450424816327786	0.35868584772876233	0.3681362725450901
334.4689378757515	0.0	0.018901804302593236	0.3878396800540963	0.36893787575150305
334.8697394789579	0.0	0.007178040908633409	0.3769175198665492	0.3697394789579158
335.2705410821643	0.0	-0.009982711135383257	0.36055837102894533	0.3705410821643286
335.67134268537075	0.0	0.01088754012640057	0.3822302254971421	0.3713426853707415
336.07214428857714	0.0	0.0025736723872484633	0.37471796096440274	0.37214428857715426
336.4729458917836	0.0	0.020015189954559212	0.3929610817381264	0.3729458917835672
336.87374749498997	0.0	-0.013388356490342732	0.3603591384996372	0.37374749498997994
337.2745490981964	0.0	-0.0058898677984301545	0.36865923039796267	0.3745490981963928
337.6753507014028	0.0	-0.007167855350186688	0.36818284605261886	0.3753507014028056
338.0761523046092	0.0	-0.028584787166758267	0.3475675174424601	0.3761523046092184
338.47695390781564	0.0	0.006619401956232293	0.38357330977186355	0.37695390781563126
338.87775551102203	0.0	0.005929876421540179	0.38368538744358427	0.3777555110220441
339.2785571142285	0.0	0.000823114422223309	0.3793802286506803	0.37855711422845695
339.67935871743487	0.0	-0.003958513097507214	0.3754002043373625	0.3793587174348697
340.0801603206413	0.0	-0.02756148036286541	0.3525988402784172	0.38016032064128263
340.4809619238477	0.0	-0.0076539353230023815	0.373307988524693	0.3809619238476954
340.8817635270541	0.0	-0.006081939195468202	0.37568158785864	0.38176352705410815
341.28256513026054	0.0	-0.015259458785917937	0.36730567147460313	0.3825651302605211
341.6833667334669	0.0	-0.002425524062126701	0.38094120940480714	0.38336673346693384
342.0841683366734	0.0	0.008895692203040035	0.39306402887638675	0.3841683366733467
342.48496993987976	0.0	0.03855327311856154	0.4235232129983211	0.3849699398797595
342.88577154308615	0.0	0.004336400947673801	0.3901079440338461	0.3857715430861723
343.2865731462926	0.0	0.006011566770573901	0.3925847130631591	0.3865731462925852
343.687374749499	0.0	-0.0006122046275326804	0.3867625448714653	0.387374749498998
344.08817635270543	0.0	-0.03748209888386675	0.35069425382154407	0.38817635270541084
344.4889779559118	0.0	0.0003801339655602913	0.3893580898773839	0.3889779559118236
344.8897795591182	0.0	0.0021325941830201483	0.39191215330125656	0.3897795591182364
345.29058116232466	0.0	0.050210922210775034	0.44079208453542434	0.3905811623246493
345.69138276553105	0.0	-0.0028825179592247025	0.3885002475718374	0.3913827655310621
346.0921843687375	0.0	0.0070148218631494105	0.39919919060062437	0.392184368737475
346.4929859719439	0.0	0.00030938754601612765	0.39329535948990385	0.39298597194388774
346.8937875751503	0.0	-0.02234959261228638	0.3714379825380143	0.39378757515030066
347.2945891783567	0.0	0.023901391099185553	0.41849056945589896	0.3945891783567134
347.6953907815631	0.0	0.016105209022685436	0.4114959905858116	0.3953907815631262
348.09619238476955	0.0	0.016909474489015384	0.41310185925855447	0.3961923847695391
348.49699398797594	0.0	-0.01707592463542657	0.3799180633405253	0.39699398797595187
348.8977955911824	0.0	0.02919143091128852	0.42698702209365325	0.39779559118236474
349.2985971943888	0.0	-0.026876993859090568	0.37172020052968696	0.39859719438877755
349.6993987975952	0.0	0.012922447266763486	0.41232124486195393	0.3993987975951904
350.1002004008016	0.0	0.04502052578115136	0.4452209265827546	0.40020040080160324
350.501002004008	0.0	-0.018572339004935212	0.3824296650030808	0.401002004008016
350.90180360721445	0.0	-0.01005968801271482	0.39174391920171403	0.40180360721442887
351.30260521042084	0.0	0.003288118447791369	0.405893328868633	0.40260521042084163
351.7034068136272	0.0	-0.008744608958728087	0.39466220466852636	0.40340681362725445
352.10420841683367	0.0	-0.029657517738428143	0.3745508990952392	0.4042084168336673
352.50501002004006	0.0	0.0027589389036583338	0.4077689589437385	0.40501002004008013
352.9058116232465	0.0	-0.019825333799559634	0.38598628944693336	0.405811623246493
353.3066132264529	0.0	0.010926836464937511	0.4175400629178433	0.40661322645290576
353.70741482965934	0.0	-0.016898006176788462	0.39051682348253025	0.4074148296593187
354.10821643286573	0.0	0.03252596094167337	0.4407423938074048	0.40821643286573145
354.5090180360721	0.0	-0.014099630915314725	0.3949184051568295	0.40901803607214426
354.90981963927857	0.0	-0.0048361975179541565	0.40498344176060297	0.40981963927855714
355.31062124248496	0.0	0.017916483082875197	0.4285377255678451	0.4106212424849699
355.7114228456914	0.0	-0.022928456779365506	0.38849438891201726	0.41142284569138277
356.1122244488978	0.0	0.006282385675693185	0.41850683457348875	0.4122244488977956
356.51302605210424	0.0	0.02792215314265379	0.44094820524686223	0.41302605210420845
356.9138276553106	0.0	-0.03032240920999388	0.38350524610062736	0.41382765531062127
357.314629258517	0.0	0.00556983527941649	0.42019909379645054	0.414629258517034
357.71543086172346	0.0	0.0071267673065569	0.4225576290300038	0.4154308617234469
358.11623246492985	0.0	0.017619685500789795	0.4338521504306495	0.4162324649298597
358.5170340681363	0.0	-0.022699385784364656	0.39433468235190794	0.4170340681362726
358.9178356713427	0.0	-0.024310690954993434	0.3935249803876919	0.41783567134268534
359.3186372745491	0.0	0.012598635868571476	0.4312359104176696	0.41863727454909816
359.7194388777555	0.0	0.008163559376084841	0.42760243713159585	0.41943887775551103
360.1202404809619	0.0	0.007300640813642931	0.42754112177556675	0.4202404809619238
360.52104208416836	0.0	0.009289692501670657	0.4303317766700074	0.4210420841683367
360.92184368737475	0.0	-0.011166612276125051	0.41067707509862444	0.4218436873747495
